ID,AreaSet,AuctionName,AuctionDateTime,SourceData,EURGBPRate,DeliveryPeriod,IntervalDuration,EURPrices,GBPPrices
10450,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 08:00,60,40.21,34.2212766
10451,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 09:00,60,42.449,36.12680852
10452,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 10:00,60,44.07,37.50638299
10453,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 11:00,60,43.484,37.00765958
10454,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 12:00,60,44.887,38.20170214
10455,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 13:00,60,43.924,37.38212767
10456,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 14:00,60,43.804,37.28000001
10457,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 15:00,60,40.679,34.62042554
10458,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 16:00,60,49.192,41.86553193
10459,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 17:00,60,63.444,53.99489363
10460,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 18:00,60,55,46.80851065
10461,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 19:00,60,50,42.5531915
10462,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 20:00,60,44.055,37.49361703
10463,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 21:00,60,41.071,34.95404256
10464,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 22:00,60,36.393,30.97276597
10465,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,19/01/2020 23:00,60,33.647,28.63574469
10466,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 00:00,60,33.418,28.44085107
10467,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 01:00,60,33.08,28.1531915
10468,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 02:00,60,31.546,26.84765958
10469,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 03:00,60,30.83,26.23829788
10470,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 04:00,60,33.298,28.33872341
10471,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 05:00,60,39.71,33.79574469
10472,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 06:00,60,43.32,36.86808512
10473,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 07:00,60,53.947,45.91234044
10474,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 08:00,60,54.377,46.27829788
10475,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 09:00,60,52.981,45.09021278
10476,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 10:00,60,48.4,41.19148937
10477,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 11:00,60,45.051,38.34127661
10478,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 12:00,60,44.086,37.52000001
10479,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 13:00,60,44.182,37.60170214
10480,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 14:00,60,45.33,38.57872341
10481,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 15:00,60,47.142,40.12085107
10482,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 16:00,60,58.616,49.88595746
10483,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 17:00,60,64.56,54.94468086
10484,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 18:00,60,59,50.21276597
10485,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 19:00,60,52.65,44.80851065
10486,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 20:00,60,48.341,41.14127661
10487,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 21:00,60,44.826,38.14978724
10488,SEM-DA,PWR-MRC-D+1,19/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200119110000_20200119113442.csv,0.85106383,20/01/2020 22:00,60,42.54,36.20425533
10489,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,20/01/2020 23:00,60,38,32.46198526
10490,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 00:00,60,37.505,32.03912519
10491,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 01:00,60,38,32.46198526
10492,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 02:00,60,36.008,30.76029382
10493,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 03:00,60,36.446,31.13446092
10494,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 04:00,60,38.222,32.65163159
10495,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 05:00,60,42.413,36.23184686
10496,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 06:00,60,47.405,40.49632661
10497,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 07:00,60,64.159,54.80864506
10498,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 08:00,60,66.4,56.72304793
10499,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 09:00,60,72,61.50691944
10500,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 10:00,60,75,64.06970775
10501,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 11:00,60,69.76,59.59337084
10502,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 12:00,60,66.24,56.58636588
10503,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 13:00,60,61,52.11002897
10504,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 14:00,60,60.23,51.45224664
10505,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 15:00,60,69.76,59.59337084
10506,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 16:00,60,90,76.8836493
10507,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 17:00,60,159,135.8277804
10508,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 18:00,60,151.007,128.9996581
10509,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 19:00,60,100,85.426277
10510,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 20:00,60,76,64.92397052
10511,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 21:00,60,56,47.83871512
10512,SEM-DA,PWR-MRC-D+1,20/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200120110000_20200120113451.csv,0.85426277,21/01/2020 22:00,60,45,38.44182465
10513,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,21/01/2020 23:00,60,49.27,41.9962497
10514,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 00:00,60,45,38.35663155
10515,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 01:00,60,43,36.65189237
10516,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 02:00,60,41,34.94715319
10517,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 03:00,60,40.58,34.58915796
10518,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 04:00,60,40.58,34.58915796
10519,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 05:00,60,42.75,36.43879997
10520,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 06:00,60,49.139,41.88458928
10521,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 07:00,60,61.72,52.60825109
10522,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 08:00,60,75.1,64.01295621
10523,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 09:00,60,81,69.04193679
10524,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 10:00,60,80.48,68.5987046
10525,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 11:00,60,80.47,68.59018091
10526,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 12:00,60,84.22,71.78656687
10527,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 13:00,60,71,60.51824089
10528,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 14:00,60,66.52,56.69962513
10529,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 15:00,60,75.1,64.01295621
10530,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 16:00,60,96.86,82.56051849
10531,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 17:00,60,196.79,167.7378116
10532,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 18:00,60,172.84,147.3235599
10533,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 19:00,60,100.59,85.73985706
10534,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 20:00,60,64.66,55.11421769
10535,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 21:00,60,53.24,45.38015697
10536,SEM-DA,PWR-MRC-D+1,21/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200121110000_20200121113400.csv,0.85236959,22/01/2020 22:00,60,44.81,38.19468133
10537,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,22/01/2020 23:00,60,46.358,39.37988463
10538,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 00:00,60,42.2,35.84777453
10539,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 01:00,60,39.66,33.69011227
10540,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 02:00,60,37.6,31.94019721
10541,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 03:00,60,37.4,31.77030254
10542,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 04:00,60,38.107,32.37088019
10543,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 05:00,60,39.731,33.75042487
10544,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 06:00,60,47.206,40.10023802
10545,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 07:00,60,66.311,56.32942599
10546,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 08:00,60,68.084,57.8355422
10547,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 09:00,60,74.1,62.94597375
10548,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 10:00,60,75.25,63.92286808
10549,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 11:00,60,69.8,59.29323843
10550,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 12:00,60,72,61.16207976
10551,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 13:00,60,60,50.9683998
10552,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 14:00,60,57.497,48.84216806
10553,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 15:00,60,58.798,49.94733286
10554,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 16:00,60,75.7,64.30513108
10555,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 17:00,60,147.94,125.6710844
10556,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 18:00,60,128,108.7325862
10557,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 19:00,60,76.1,64.64492041
10558,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 20:00,60,54.21,46.04994922
10559,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 21:00,60,47.24,40.12912011
10560,SEM-DA,PWR-MRC-D+1,22/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200122110000_20200122113716.csv,0.84947333,23/01/2020 22:00,60,44.133,37.48980647
10561,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,23/01/2020 23:00,60,47.5,40.1013088
10562,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 00:00,60,43.65,36.85099219
10563,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 01:00,60,39.85,33.64288749
10564,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 02:00,60,37.402,31.57619267
10565,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 03:00,60,37.28,31.47319562
10566,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 04:00,60,38.306,32.33938389
10567,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 05:00,60,42.17,35.60151983
10568,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 06:00,60,48.501,40.94639112
10569,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 07:00,60,67.787,57.22836673
10570,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 08:00,60,67.026,56.58590155
10571,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 09:00,60,75.32,63.58801219
10572,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 10:00,60,74.3,62.72688934
10573,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 11:00,60,68.583,57.90038024
10574,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 12:00,60,70,59.0966656
10575,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 13:00,60,62,52.34276096
10576,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 14:00,60,56.988,48.1114397
10577,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 15:00,60,57.999,48.9649644
10578,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 16:00,60,65.285,55.11608305
10579,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 17:00,60,108.85,91.89531501
10580,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 18:00,60,91,76.82566528
10581,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 19:00,60,56.006,47.28239791
10582,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 20:00,60,48.079,40.59012265
10583,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 21:00,60,45.094,38.07007198
10584,SEM-DA,PWR-MRC-D+1,23/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200123110000_20200123113343.csv,0.84423808,24/01/2020 22:00,60,42.53,35.90544554
10585,SEM-DA,PWR-MRC-D+1,24/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200124110000_20200124113510.csv,0.84160916,24/01/2020 23:00,60,47.947,40.35263439
10586,SEM-DA,PWR-MRC-D+1,24/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200124110000_20200124113510.csv,0.84160916,25/01/2020 00:00,60,43.322,36.46019203
